Name of Covered Entity,State,Covered Entity Type,Individuals Affected,Type of Breach,Location of Breached Information,Business Associate Present
918,9.0,2.0,3.172608963254843e-05,2.0,0.0,1
919,8.0,1.0,0.0006123389107798908,9.0,5.0,0
920,8.0,,,,,0
921,26.0,,,,,0
922,4.0,,2.5380871706038743e-05,0.0,3.0,1
923,40.0,0.0,1.255084105863616e-05,3.0,1.0,0
924,7.0,2.0,0.00031742587199157354,0.0,0.0,1
925,13.0,0.0,0.0002793291835608094,2.0,9.0,0
926,7.0,,,,,0
927,5.0,,,,,0
928,33.0,0.0,5.748767441417775e-06,11.0,5.0,0
929,33.0,1.0,4.7335325731762255e-05,0.0,1.0,0
930,40.0,,,,,0
931,6.0,0.0,0.00011550834713418233,0.0,3.0,0
932,0.0,,,,,0
933,24.0,0.0,4.543176035380935e-06,0.0,0.0,0
934,7.0,0.0,4.265255490199811e-05,12.0,16.0,0
935,9.0,0.0,6.180242260420435e-05,0.0,1.0,0
936,32.0,0.0,1.5228523023623247e-05,9.0,8.0,0
937,20.0,0.0,5.545720467769466e-06,0.0,14.0,0
938,20.0,0.0,2.121840874624839e-05,1.0,8.0,0
939,5.0,0.0,3.3007823653703385e-05,1.0,0.0,0
940,4.0,2.0,1.4086383796851503e-06,0.0,3.0,1
941,,1.0,0.005044448251575201,0.0,1.0,1
942,17.0,2.0,9.51782688976453e-05,12.0,1.0,1
943,25.0,2.0,7.423904974016332e-06,2.0,5.0,1
944,33.0,2.0,1.1675200984777823e-05,9.0,0.0,1
945,22.0,2.0,0.0005195083725150541,1.0,8.0,1
946,0.0,0.0,3.9314970272654014e-05,1.0,8.0,0
947,13.0,0.0,4.263986446614509e-06,1.0,0.0,0
948,51.0,0.0,1.755087278472579e-05,2.0,3.0,0
949,0.0,0.0,0.005133281302546336,3.0,1.0,0
950,4.0,0.0,5.29952601222089e-05,0.0,8.0,0
951,4.0,,3.205604096472693e-05,0.0,3.0,0
952,26.0,0.0,4.327438625879606e-06,0.0,3.0,0
953,13.0,0.0,0.0002023616901122469,0.0,21.0,0
954,23.0,1.0,3.304589496126245e-05,14.0,0.0,0
955,20.0,0.0,7.582535422179075e-05,7.0,3.0,0
956,18.0,0.0,0.00015956954041586557,1.0,0.0,0
957,5.0,0.0,1.1802105343308016e-06,9.0,1.0,0
958,33.0,1.0,8.109188510079379e-06,0.0,5.0,0
959,4.0,0.0,2.244938102399127e-05,3.0,9.0,0
960,35.0,0.0,8.147259817638436e-06,0.0,3.0,0
961,29.0,2.0,0.0001208637110641565,9.0,1.0,1
962,29.0,2.0,2.5380871706038744e-07,9.0,1.0,1
963,29.0,2.0,5.439120806604103e-05,9.0,1.0,1
964,43.0,0.0,1.1560987062100648e-05,0.0,4.0,0
965,4.0,,,,,0
966,29.0,2.0,1.2830030647402585e-05,9.0,1.0,1
967,7.0,0.0,3.7538309253231305e-05,0.0,3.0,0
968,5.0,2.0,0.00010590168719344665,14.0,5.0,1
969,33.0,0.0,5.076174341207749e-08,2.0,16.0,0
970,8.0,0.0,6.091409209449299e-07,4.0,3.0,0
971,0.0,0.0,8.88330509711356e-05,0.0,4.0,0
972,26.0,2.0,1.2690435853019373e-06,2.0,5.0,1
973,4.0,0.0,3.850278237806077e-05,5.0,0.0,0
974,0.0,2.0,3.5533220388454245e-05,3.0,1.0,1
975,15.0,0.0,0.0006942556742111308,2.0,5.0,0
976,25.0,2.0,8.185331125197495e-06,3.0,1.0,1
977,25.0,2.0,8.616805944200153e-06,3.0,1.0,1
978,37.0,1.0,1.9568652085355873e-05,2.0,40.0,0
979,4.0,0.0,9.264018172704141e-05,0.0,9.0,0
980,4.0,0.0,0.00011879517002011434,0.0,4.0,0
981,9.0,0.0,7.449285845722371e-06,12.0,0.0,0
982,0.0,0.0,5.710696133858717e-05,0.0,5.0,0
983,5.0,,,,,0
984,30.0,0.0,6.237349221759021e-05,3.0,7.0,0
985,15.0,0.0,1.5304665638741362e-05,0.0,3.0,0
986,0.0,2.0,2.2335167101314094e-05,6.0,8.0,1
987,29.0,2.0,1.5812283072862138e-05,9.0,1.0,1
988,28.0,0.0,6.345217926509686e-06,2.0,16.0,0
989,29.0,1.0,0.0003469438257856966,9.0,41.0,0
990,29.0,2.0,3.756369012493734e-06,26.0,41.0,1
991,29.0,2.0,1.5215832587770226e-05,26.0,41.0,1
992,29.0,2.0,2.728443708399165e-06,26.0,41.0,1
993,4.0,2.0,0.0007030501462572732,0.0,4.0,1
994,23.0,2.0,7.347762358898216e-06,0.0,3.0,1
995,42.0,0.0,5.45688741679833e-07,1.0,0.0,0
996,18.0,0.0,1.091377483359666e-06,1.0,8.0,0
997,13.0,0.0,6.345217926509686e-06,0.0,30.0,0
998,7.0,0.0,6.388365408409952e-05,8.0,8.0,0
999,5.0,0.0,1.9923984289240414e-06,9.0,9.0,0
1000,28.0,0.0,3.1624566145724276e-05,2.0,9.0,0
1001,23.0,0.0,9.89853996535511e-05,2.0,9.0,0
1002,4.0,0.0,6.343948882924383e-05,0.0,8.0,0
1003,14.0,0.0,1.8147323269817702e-06,9.0,9.0,0
1004,0.0,,6.345217926509686e-06,9.0,5.0,1
1005,18.0,2.0,1.0152348682415498e-06,9.0,0.0,1
1006,13.0,0.0,9.593969504882645e-06,3.0,9.0,0
1007,11.0,1.0,0.002709408054619636,9.0,3.0,0
1008,4.0,0.0,5.9365858920424624e-05,3.0,1.0,0
1009,17.0,1.0,6.719585784173757e-05,0.0,5.0,0
1010,17.0,1.0,0.00021923996979676268,0.0,5.0,0
1011,9.0,0.0,2.6586463112075584e-05,0.0,8.0,0
1012,13.0,0.0,4.263986446614509e-06,2.0,0.0,0
1013,18.0,,,,,0
1014,32.0,0.0,6.078718773596279e-06,1.0,0.0,0
1015,24.0,2.0,3.4264176803152303e-07,1.0,0.0,1
1016,7.0,2.0,0.0009457674223821217,0.0,0.0,1
1017,1.0,1.0,2.5964631755277636e-05,9.0,5.0,0
1018,6.0,0.0,8.172640689344476e-06,9.0,0.0,0
1019,4.0,0.0,3.718297704934676e-06,1.0,8.0,0
1020,11.0,1.0,5.710696133858717e-05,9.0,5.0,0
1021,17.0,2.0,9.404882010672657e-05,0.0,8.0,1
1022,,,0.0005834174074708596,0.0,8.0,1
1023,40.0,0.0,4.124391652231296e-05,0.0,5.0,0
1024,11.0,2.0,0.00013028001446709688,13.0,1.0,1
1025,26.0,2.0,2.5672751730658188e-05,12.0,0.0,1
1026,33.0,0.0,1.4847809948032666e-06,1.0,0.0,0
1027,37.0,,1.1421392267717435e-05,9.0,0.0,1
1028,12.0,0.0,8.121878945932398e-05,0.0,8.0,0
1029,30.0,0.0,0.00014956947696368632,3.0,9.0,0
1030,18.0,0.0,2.3667662865881128e-05,12.0,3.0,0
1031,10.0,1.0,0.00010571133065565137,0.0,5.0,0
1032,3.0,2.0,2.1573740950132933e-05,9.0,0.0,1
1033,20.0,1.0,5.494958724357388e-05,9.0,9.0,0
1034,14.0,1.0,0.00011802105343308016,3.0,1.0,1
1035,0.0,0.0,9.555898197323586e-06,3.0,9.0,0
1036,0.0,0.0,2.2944308022259025e-05,3.0,9.0,0
1037,0.0,0.0,1.879453549832169e-05,3.0,9.0,0
1038,0.0,0.0,2.845195718246943e-05,3.0,9.0,0
1039,35.0,2.0,1.092646526944968e-05,3.0,1.0,1
1040,37.0,1.0,4.593937778793012e-06,9.0,0.0,0
1041,25.0,0.0,1.637066225039499e-06,0.0,0.0,0
1042,5.0,0.0,1.7068636222311054e-05,1.0,0.0,0
1043,10.0,2.0,0.00018737428536983104,2.0,5.0,1
1044,13.0,2.0,6.593950469228866e-05,0.0,0.0,1
1045,10.0,0.0,2.3946852454647555e-05,9.0,29.0,0
1046,14.0,0.0,,5.0,1.0,0
1047,35.0,2.0,6.446741413333841e-06,2.0,9.0,1
1048,43.0,0.0,2.9543334665829098e-05,12.0,0.0,0
1049,19.0,,5.3858209760214215e-05,9.0,0.0,1
1050,0.0,0.0,6.345217926509686e-06,0.0,3.0,0
1051,17.0,1.0,0.0001399881978946567,9.0,0.0,0
1052,36.0,0.0,0.00022099124994447934,9.0,5.0,0
1053,9.0,,2.5380871706038744e-08,9.0,9.0,1
1054,41.0,0.0,8.984828583937715e-06,0.0,4.0,0
1055,43.0,2.0,0.00433628385966916,0.0,42.0,1
1056,28.0,1.0,3.12438530701337e-05,0.0,8.0,0
1057,20.0,0.0,0.0003256619648601831,9.0,4.0,0
1058,33.0,0.0,1.192900970183821e-06,9.0,43.0,0
1059,17.0,1.0,0.0007151441316252007,9.0,0.0,0
1060,38.0,2.0,4.20561044169062e-05,0.0,3.0,1
1061,32.0,0.0,0.00011599058369659706,9.0,9.0,0
1062,29.0,0.0,1.0203110425827576e-05,2.0,9.0,0
1063,4.0,0.0,6.783037963438855e-05,0.0,4.0,0
1064,5.0,0.0,1.6510257044778203e-05,9.0,12.0,0
1065,13.0,0.0,5.076174341207749e-07,0.0,14.0,0
1066,26.0,0.0,8.566044200788075e-06,9.0,9.0,0
1067,18.0,2.0,0.0001111047658931846,0.0,5.0,1
1068,18.0,2.0,1.6890970120368785e-05,3.0,5.0,1
1069,4.0,0.0,0.0004213478511919492,0.0,8.0,0
1070,0.0,0.0,3.0127094715067987e-05,9.0,16.0,0
1071,9.0,1.0,2.2703189741051656e-05,9.0,9.0,0
1072,11.0,1.0,1.5228523023623245e-06,9.0,5.0,0
1073,5.0,0.0,0.00013324957645670341,13.0,5.0,0
1074,20.0,0.0,0.0012246270598163694,13.0,32.0,0
1075,20.0,0.0,4.720842137323206e-06,0.0,3.0,0
1076,4.0,0.0,6.30841566253593e-05,0.0,4.0,0
1077,30.0,0.0,3.172608963254843e-06,0.0,3.0,0
1078,20.0,0.0,1.903565377952906e-05,0.0,16.0,0
1079,4.0,0.0,7.994974587402204e-07,0.0,3.0,0
1080,4.0,0.0,0.00017285642675397687,9.0,9.0,0
1081,4.0,0.0,7.36933609984835e-05,9.0,33.0,0
1082,25.0,0.0,8.883305097113561e-06,0.0,16.0,0
1083,11.0,0.0,0.0005357013686635067,0.0,3.0,0
1084,4.0,0.0,1.1675200984777822e-06,9.0,0.0,0
1085,25.0,1.0,7.6142615118116235e-06,3.0,4.0,0
1086,42.0,1.0,0.01347735708982925,3.0,1.0,0
1087,5.0,2.0,2.6510320496957466e-05,0.0,0.0,1
1088,23.0,0.0,6.979739719160655e-05,0.0,7.0,0
1089,35.0,2.0,0.000797276632465942,9.0,0.0,1
1090,25.0,2.0,0.0006398263948375306,2.0,1.0,1
1091,34.0,0.0,0.00014594001230972277,0.0,1.0,0
1092,11.0,0.0,1.5228523023623245e-06,1.0,0.0,0
1093,5.0,0.0,2.043160172336119e-06,0.0,0.0,0
1094,4.0,0.0,2.8934193744884168e-05,0.0,4.0,0
1095,29.0,1.0,0.0,9.0,0.0,0
1096,,1.0,9.404882010672657e-05,9.0,8.0,0
1097,13.0,,2.284278453543487e-06,9.0,1.0,1
1098,20.0,2.0,3.59646952074569e-05,2.0,1.0,1
1099,27.0,0.0,0.000487388879371062,0.0,3.0,0
1100,15.0,0.0,3.843933019879568e-05,5.0,5.0,0
1101,4.0,2.0,4.44165254855678e-05,9.0,1.0,1
1102,15.0,0.0,0.00016975996040584013,23.0,20.0,0
1103,13.0,0.0,6.116790081155337e-06,0.0,3.0,0
1104,23.0,0.0,2.7918958876642616e-07,0.0,0.0,0
1105,29.0,2.0,5.059676774598824e-05,3.0,1.0,1
1106,7.0,0.0,2.3071212380789218e-05,0.0,21.0,0
1107,33.0,0.0,1.332495764567034e-06,1.0,0.0,0
1108,43.0,0.0,0.00045558664712339546,1.0,5.0,0
1109,26.0,2.0,8.269088001827423e-05,9.0,1.0,1
1110,14.0,0.0,0.00039564971858958495,3.0,1.0,0
1111,26.0,2.0,0.00012187894593239805,3.0,1.0,1
1112,0.0,2.0,0.0007624667669211099,3.0,1.0,1
1113,4.0,0.0,9.530517325617549e-06,3.0,1.0,0
1114,30.0,1.0,0.0001402420066117171,14.0,5.0,0
1115,6.0,0.0,0.00035279411671393856,5.0,5.0,0
1116,4.0,2.0,1.4898571691444742e-05,10.0,5.0,1
1117,26.0,2.0,2.5380871706038744e-07,15.0,1.0,1
1118,26.0,,,,,0
1119,6.0,,,,,0
1120,10.0,2.0,0.00012055914060368403,4.0,0.0,1
1121,4.0,2.0,0.0006245471100704954,10.0,0.0,1
1122,1.0,,4.52667846877201e-05,3.0,1.0,1
1123,45.0,0.0,7.072379900887696e-05,3.0,1.0,0
1124,4.0,0.0,0.0,0.0,0.0,0
1125,13.0,0.0,0.00016682846972379265,0.0,3.0,0
1126,6.0,2.0,0.05710061612066066,0.0,1.0,1
1127,6.0,,,,,0
1128,38.0,0.0,6.979739719160655e-05,9.0,9.0,0
1129,33.0,0.0,7.158674864688228e-05,0.0,1.0,0
1130,26.0,0.0,2.3477306328085838e-05,0.0,0.0,0
1131,10.0,0.0,1.2055914060368403e-06,0.0,30.0,0
1132,18.0,0.0,5.685315262152679e-06,0.0,4.0,0
1133,1.0,0.0,1.111682180724497e-05,5.0,0.0,0
1134,20.0,1.0,3.83251162761185e-06,9.0,0.0,0
1135,26.0,0.0,2.7918958876642618e-06,5.0,5.0,0
1136,6.0,1.0,1.5444260433124576e-05,2.0,5.0,0
1137,8.0,0.0,0.00013316074340573227,0.0,8.0,0
1138,0.0,0.0,0.00012822416385890772,9.0,4.0,0
1139,4.0,0.0,3.434031941827042e-05,0.0,44.0,0
1140,26.0,0.0,0.00012055914060368403,9.0,0.0,0
1141,6.0,2.0,8.375687662992786e-07,0.0,0.0,1
1142,5.0,0.0,4.162462959790354e-05,0.0,4.0,0
1143,35.0,1.0,1.2233580162310674e-05,9.0,0.0,0
1144,20.0,0.0,5.25384044315002e-06,1.0,8.0,0
1145,0.0,0.0,3.6675359615225985e-06,4.0,30.0,0
1146,28.0,0.0,2.5000158630448163e-06,9.0,5.0,0
1147,18.0,2.0,0.0010418974739687436,12.0,16.0,1
1148,27.0,0.0,3.980989727092177e-05,9.0,0.0,0
1149,13.0,0.0,1.733513537522446e-05,9.0,0.0,0
1150,0.0,2.0,0.025374526488112233,9.0,45.0,1
1151,4.0,0.0,0.0004141650644991402,0.0,3.0,0
1152,18.0,,,,,0
1153,18.0,0.0,2.2208262742783903e-06,9.0,16.0,0
1154,19.0,0.0,4.3528194975856445e-06,0.0,8.0,0
1155,6.0,2.0,3.8071307559058118e-06,0.0,0.0,1
1156,13.0,,3.3883463727561725e-06,3.0,9.0,1
1157,13.0,2.0,3.3883463727561725e-06,2.0,9.0,1
1158,19.0,0.0,2.7373270134962786e-05,9.0,0.0,0
1159,28.0,2.0,4.539368904625029e-05,9.0,8.0,1
1160,28.0,,,,,0
1161,30.0,0.0,2.9188002461944554e-07,0.0,3.0,0
1162,45.0,0.0,2.62692022157501e-06,0.0,46.0,0
1163,25.0,0.0,2.649763006110445e-05,0.0,3.0,0
1164,9.0,1.0,7.362990881921839e-05,9.0,5.0,0
1165,20.0,0.0,0.00013062265623512838,0.0,3.0,0
1166,6.0,0.0,0.0038963191390808316,9.0,1.0,0
1167,36.0,0.0,1.0406157399475886e-05,0.0,3.0,0
1168,43.0,2.0,1.0786870475066467e-06,9.0,1.0,1
1169,5.0,2.0,1.4809738640473608e-05,9.0,0.0,1
1170,0.0,0.0,3.934035114436005e-06,0.0,4.0,0
1171,4.0,0.0,1.0482300014594001e-05,3.0,9.0,0
1172,0.0,0.0,4.44165254855678e-05,9.0,0.0,0
1173,8.0,0.0,1.7411277990342578e-05,9.0,0.0,0
1174,26.0,0.0,3.676419266619712e-05,0.0,3.0,0
1175,20.0,0.0,4.251296010761489e-06,9.0,8.0,0
1176,30.0,1.0,0.00018883368549292825,9.0,5.0,1
1177,0.0,2.0,5.076174341207749e-05,3.0,1.0,1
1178,20.0,0.0,0.00012129518588315916,9.0,0.0,0
1179,7.0,0.0,8.629496380053172e-07,12.0,0.0,0
1180,0.0,0.0,6.345217926509686e-06,0.0,3.0,0
1181,8.0,,,,,0
1182,4.0,0.0,1.7297064067665406e-05,0.0,5.0,0
1183,26.0,,,,,0
1184,43.0,2.0,0.00044235052252869625,9.0,1.0,1
1185,28.0,0.0,2.8807289386353975e-06,27.0,0.0,0
1186,20.0,0.0,0.00024746349913387774,0.0,0.0,0
1187,18.0,0.0,3.807130755905812e-05,0.0,1.0,0
1188,0.0,1.0,8.88330509711356e-08,1.0,8.0,0
1189,36.0,0.0,1.573614045774402e-05,0.0,0.0,0
1190,18.0,0.0,1.6269138763570834e-05,9.0,9.0,0
1191,18.0,,,,,0
1192,5.0,0.0,0.00017014067348143072,0.0,3.0,0
1193,18.0,0.0,9.375694008210712e-05,0.0,19.0,0
1194,8.0,0.0,0.0009614020393530415,0.0,1.0,0
1195,20.0,0.0,4.360433759097456e-05,0.0,28.0,0
1196,0.0,1.0,0.0009447268066421742,1.0,1.0,0
1197,48.0,1.0,,9.0,9.0,0
1198,4.0,0.0,0.0001608766553087266,0.0,1.0,0
1199,4.0,2.0,2.7804744953965445e-05,0.0,0.0,1
1200,15.0,0.0,1.010158693900342e-05,2.0,9.0,0
1201,4.0,0.0,0.00037436785766407145,0.0,1.0,0
1202,10.0,0.0,6.332527490656667e-06,0.0,30.0,0
1203,5.0,0.0,4.568556907086974e-06,0.0,0.0,0
1204,20.0,1.0,0.0003994949206530498,2.0,9.0,0
1205,18.0,0.0,1.2043223624515384e-05,9.0,16.0,0
1206,0.0,1.0,0.000598772834853013,0.0,1.0,0
1207,33.0,0.0,5.329983058268136e-07,0.0,3.0,0
1208,0.0,2.0,5.036833990063389e-05,9.0,0.0,1
1209,29.0,0.0,1.6218377020158758e-05,5.0,0.0,0
1210,25.0,2.0,0.00032061117139068143,0.0,1.0,1
1211,21.0,0.0,1.4048312489292445e-05,1.0,0.0,0
1212,14.0,0.0,1.5609236099213827e-06,0.0,3.0,0
1213,18.0,0.0,2.50889916814193e-05,2.0,9.0,0
1214,28.0,0.0,5.076174341207749e-05,0.0,3.0,0
1215,8.0,0.0,,9.0,1.0,0
1216,4.0,1.0,0.00037436785766407145,3.0,47.0,0
1217,15.0,0.0,1.4720905589502472e-06,9.0,8.0,0
1218,13.0,0.0,0.0001538207729744478,9.0,5.0,0
1219,9.0,0.0,1.2538150622783139e-05,9.0,9.0,0
1220,13.0,0.0,0.00202412451855659,2.0,0.0,0
1221,30.0,0.0,5.710696133858717e-05,0.0,3.0,0
1222,36.0,0.0,0.0005139626520472845,0.0,3.0,0
1223,4.0,0.0,,3.0,5.0,0
1224,13.0,,,,,0
1225,5.0,1.0,0.0001516507084435815,5.0,0.0,0
1226,4.0,0.0,,0.0,25.0,0
1227,18.0,0.0,1.7246302324253326e-05,9.0,9.0,0
1228,0.0,0.0,8.285585568436349e-05,3.0,1.0,0
1229,1.0,0.0,4.44165254855678e-05,9.0,20.0,0
1230,35.0,0.0,0.0005506380116625106,0.0,3.0,0
1231,9.0,,,,,0
1232,4.0,0.0,6.725931002100267e-06,0.0,4.0,0
1233,6.0,1.0,0.0009961992144620208,9.0,5.0,0
1234,33.0,0.0,4.225915139055451e-06,9.0,16.0,0
1235,18.0,0.0,0.0,5.0,7.0,0
1236,0.0,0.0,5.609172647034563e-05,0.0,0.0,0
1237,20.0,0.0,5.859174233339044e-05,0.0,8.0,0
1238,0.0,0.0,1.3959479438321308e-05,3.0,4.0,0
1239,4.0,0.0,4.378200369291683e-06,9.0,16.0,0
1240,4.0,0.0,9.961992144620207e-06,9.0,9.0,0
1241,23.0,0.0,1.903565377952906e-05,0.0,48.0,0
1242,11.0,1.0,1.6497566608925184e-06,9.0,0.0,0
1243,4.0,0.0,9.422648620866884e-05,0.0,3.0,0
1244,0.0,0.0,2.258897581837448e-06,0.0,3.0,0
1245,10.0,0.0,0.00017258992760106346,0.0,5.0,0
1246,6.0,0.0,0.0007131263523245706,0.0,8.0,0
1247,40.0,0.0,0.0002347730632808584,5.0,0.0,0
1248,33.0,0.0,5.710696133858717e-05,5.0,0.0,0
1249,20.0,1.0,2.8832670258060013e-05,0.0,30.0,0
1250,13.0,2.0,2.284278453543487e-06,1.0,0.0,1
1251,8.0,0.0,5.774148313123814e-06,1.0,0.0,0
1252,47.0,2.0,2.930221638462173e-05,1.0,0.0,0
1253,18.0,0.0,1.2690435853019373e-06,9.0,9.0,0
1254,35.0,1.0,,3.0,1.0,0
1255,0.0,0.0,3.172608963254843e-05,9.0,5.0,0
1256,0.0,1.0,0.00010406157399475885,9.0,5.0,0
1257,3.0,0.0,0.000222082627427839,3.0,9.0,0
1258,34.0,0.0,2.0977290465041023e-05,0.0,3.0,0
1259,35.0,0.0,0.000797276632465942,9.0,0.0,0
1260,4.0,0.0,3.456874726362477e-05,0.0,1.0,0
1261,18.0,0.0,2.360421068661603e-06,9.0,31.0,0
1262,45.0,0.0,8.133300338200116e-05,9.0,49.0,0
1263,26.0,0.0,8.88330509711356e-07,3.0,1.0,0
1264,26.0,1.0,0.007072113401734782,3.0,1.0,0
1265,26.0,1.0,0.0045003711952487,3.0,1.0,0
1266,32.0,0.0,5.289373663538474e-05,1.0,0.0,0
1267,35.0,0.0,4.380738456462287e-05,3.0,9.0,0
1268,36.0,0.0,2.1662574001104067e-05,9.0,0.0,0
1269,4.0,0.0,1.0685346988242311e-05,0.0,0.0,1
1270,4.0,0.0,9.3020894802632e-06,1.0,3.0,0
1271,35.0,1.0,0.00048034568747263624,0.0,8.0,0
1272,4.0,0.0,2.5380871706038743e-05,0.0,5.0,0
1273,20.0,0.0,8.81731483067786e-05,9.0,11.0,0
1274,7.0,1.0,0.008846325167037861,3.0,1.0,0
1275,35.0,1.0,1.0,3.0,1.0,0
1276,38.0,0.0,4.44165254855678e-05,3.0,19.0,0
1277,18.0,0.0,0.00017356709116174594,3.0,9.0,0
1278,23.0,1.0,0.1395884491652866,3.0,1.0,0
1279,9.0,1.0,4.318555320782492e-05,0.0,0.0,0
1280,36.0,0.0,0.0019178548087234056,3.0,5.0,0
1281,13.0,1.0,2.846464761832245e-05,3.0,1.0,0
1282,0.0,0.0,1.2690435853019373e-06,0.0,3.0,0
1283,35.0,0.0,1.9035653779529059e-06,1.0,0.0,0
1284,18.0,0.0,0.00010406157399475885,9.0,5.0,0
1285,18.0,0.0,1.149753488283555e-05,9.0,0.0,0
1286,10.0,0.0,2.503822993800722e-05,1.0,0.0,0
1287,0.0,1.0,0.0006281765747244589,3.0,1.0,0
1288,20.0,1.0,0.0005402064733913286,3.0,1.0,0
1289,18.0,0.0,1.6116853533334602e-06,1.0,0.0,0
1290,13.0,1.0,4.822365624147361e-06,3.0,1.0,0
1291,0.0,1.0,1.5076237793387014e-05,3.0,1.0,0
1292,18.0,1.0,0.0,3.0,50.0,0
1293,0.0,0.0,9.137113814173948e-05,0.0,1.0,0
1294,,1.0,1.2157437547192558e-05,9.0,5.0,0
1295,30.0,0.0,1.0152348682415498e-07,9.0,0.0,0
1296,6.0,1.0,4.593937778793012e-06,9.0,0.0,0
1297,27.0,1.0,6.345217926509686e-07,3.0,1.0,0
1298,4.0,0.0,4.137082088084315e-06,0.0,0.0,0
1299,26.0,1.0,5.8122196206828725e-06,9.0,0.0,0
1300,5.0,0.0,0.0010274557579680074,9.0,14.0,0
1301,42.0,0.0,8.297006960704066e-05,3.0,5.0,0
1302,4.0,0.0,4.378200369291683e-06,9.0,9.0,0
1303,34.0,0.0,0.00010521640365738362,9.0,16.0,0
1304,13.0,1.0,3.578702910551463e-06,3.0,1.0,0
1305,29.0,1.0,0.00013256429292064035,3.0,1.0,0
1306,0.0,0.0,4.733532573176226e-06,9.0,9.0,0
1307,29.0,0.0,4.289367318320548e-06,9.0,0.0,0
1308,18.0,1.0,3.266518188567186e-05,3.0,1.0,0
1309,28.0,1.0,6.26907531139157e-05,3.0,1.0,0
1310,0.0,0.0,4.746223009029245e-06,9.0,8.0,0
1311,35.0,0.0,3.2487515783729592e-06,3.0,9.0,0
1312,20.0,0.0,7.994974587402204e-07,1.0,3.0,0
1313,13.0,0.0,3.152304265890012e-05,9.0,0.0,0
1314,1.0,1.0,0.00015228523023623247,3.0,1.0,0
1315,4.0,0.0,1.633259094283593e-05,0.0,5.0,0
1316,43.0,0.0,1.2017842752809345e-05,9.0,9.0,0
1317,,1.0,0.0,0.0,4.0,0
1318,33.0,0.0,2.644686831769237e-05,1.0,0.0,0
1319,11.0,0.0,0.00031049689401582497,3.0,9.0,0
1320,0.0,0.0,0.0004885817803412458,3.0,9.0,0
1321,6.0,0.0,1.555847435580175e-05,5.0,11.0,0
1322,33.0,0.0,1.903565377952906e-05,9.0,0.0,0
1323,0.0,1.0,4.822365624147361e-06,3.0,1.0,0
1324,32.0,0.0,4.619318650499051e-06,1.0,0.0,0
1325,13.0,0.0,3.172608963254843e-05,0.0,3.0,0
1326,4.0,0.0,5.5647561215489944e-05,9.0,51.0,0
1327,20.0,0.0,3.59646952074569e-05,9.0,9.0,0
1328,20.0,0.0,0.001136555434996415,9.0,9.0,0
1329,4.0,0.0,4.822365624147361e-06,0.0,0.0,0
1330,10.0,0.0,3.579971954136765e-05,3.0,1.0,0
1331,13.0,0.0,8.09649807422636e-06,1.0,0.0,0
1332,4.0,0.0,1.0647275680683253e-05,1.0,0.0,0
1333,18.0,0.0,6.345217926509686e-06,9.0,52.0,0
1334,5.0,0.0,2.2322476665461074e-05,0.0,5.0,0
1335,8.0,2.0,0.00025396100229062367,0.0,5.0,1
1336,5.0,0.0,1.333764808152336e-05,0.0,4.0,0
1337,33.0,0.0,6.104099645302318e-06,3.0,4.0,0
1338,26.0,1.0,7.190400954320776e-05,9.0,0.0,0
1339,29.0,0.0,5.361709147900685e-05,0.0,3.0,0
1340,13.0,0.0,1.6751375325985572e-06,9.0,4.0,0
1341,4.0,,1.0685346988242311e-05,0.0,53.0,1
1342,18.0,0.0,7.614261511811623e-08,0.0,3.0,0
1343,11.0,1.0,0.013953134220394799,3.0,1.0,0
1344,13.0,0.0,9.89853996535511e-05,9.0,0.0,0
1345,35.0,0.0,0.0038869409069854505,3.0,9.0,0
1346,20.0,0.0,3.684033528131524e-05,9.0,0.0,0
1347,20.0,0.0,8.50259202152298e-07,9.0,16.0,0
1348,20.0,0.0,4.387083674388797e-05,9.0,9.0,0
1349,36.0,1.0,0.00017132088401576153,0.0,3.0,0
1350,5.0,0.0,2.341385414882074e-05,0.0,11.0,0
1351,4.0,2.0,6.281765747244589e-06,0.0,3.0,1
1352,27.0,0.0,0.0006281765747244589,5.0,8.0,0
1353,4.0,0.0,8.502592021522979e-06,0.0,54.0,0
1354,4.0,0.0,8.085076681958641e-05,0.0,35.0,0
1355,1.0,0.0,3.8071307559058116e-08,9.0,5.0,0
1356,11.0,0.0,0.0,9.0,11.0,0
1357,4.0,1.0,4.3528194975856445e-06,9.0,1.0,0
1358,24.0,0.0,2.8198148465409044e-05,0.0,3.0,0
1359,34.0,0.0,0.00014594001230972277,0.0,55.0,0
1360,0.0,1.0,7.741165870341817e-05,9.0,1.0,0
1361,6.0,0.0,0.0001158256080305078,0.0,56.0,0
1362,0.0,2.0,0.00022478569026453213,0.0,3.0,1
1363,45.0,0.0,3.172608963254843e-05,0.0,49.0,0
1364,4.0,0.0,5.531760988331144e-05,9.0,16.0,0
1365,20.0,0.0,4.7246492680791124e-05,9.0,5.0,0
1366,13.0,2.0,2.994942861312572e-05,3.0,1.0,1
1367,20.0,0.0,1.1421392267717435e-07,0.0,16.0,0
1368,16.0,0.0,0.00015753907067938248,0.0,4.0,0
1369,11.0,0.0,6.7132405662472476e-06,9.0,16.0,0
1370,5.0,1.0,2.8172767593703006e-06,9.0,9.0,0
1371,18.0,0.0,3.706876312666959e-05,9.0,16.0,0
1372,38.0,0.0,9.128230509076835e-05,0.0,3.0,0
